id,sleep_day,total_sleep_records,total_minutes_asleep,total_hours_asleep,total_time_in_bed,total_hours_in_bed
4445114986,2016-04-26,2,353,6.0,391,7.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-27,1,332,6.0,374,6.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-28,1,419,7.0,442,7.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-29,1,106,2.0,108,2.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-04-30,1,322,5.0,353,6.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-01,2,439,7.0,459,8.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-02,1,502,8.0,542,9.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-03,2,417,7.0,450,8.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-04,2,337,6.0,363,6.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-05,2,462,8.0,513,9.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-06,2,374,6.0,402,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-07,2,401,7.0,436,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-08,1,361,6.0,391,7.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-09,1,457,8.0,533,9.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-10,1,405,7.0,426,7.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-11,1,499,8.0,530,9.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4445114986,2016-05-12,1,483,8.0,501,8.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-21,1,126,2.0,137,2.0
4558609924,2016-04-26,1,103,2.0,121,2.0
4558609924,2016-04-26,1,103,2.0,121,2.0
4558609924,2016-04-26,1,103,2.0,121,2.0
4558609924,2016-04-26,1,103,2.0,121,2.0
4558609924,2016-04-26,1,103,2.0,121,2.0
4558609924,2016-04-26,1,103,2.0,121,2.0
4558609924,2016-04-26,1,103,2.0,121,2.0
4558609924,2016-04-26,1,103,2.0,121,2.0
